sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.32,0.28,0.011666666666666669,0.88,0.43,0.3,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.3,0.06,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.42,0.32,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.42,0.32,0.03,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.08,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.08,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.08,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.35,0.08,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.08,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.08,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.26,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.26,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.26,0.06,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.35,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.11,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.29,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.29,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.48,0.25,0.02,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.06,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.42,0.32,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.42,0.32,0.05,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.42,0.32,0.07,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.42,0.32,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.07,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.09,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.28,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.11,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.42,0.32,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.42,0.32,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.48,0.25,0.09,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.45,0.29,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.29,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.29,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.29,0.04,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.3,0.08,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.3,0.08,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.02,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.02,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.42,0.32,0.02,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.42,0.32,0.02,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.34,0.06,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.34,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.34,0.06,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.05,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.34,0.03,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.34,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.34,0.03,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.41,0.33,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.41,0.33,0.11,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.41,0.33,0.11,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.28,0.1,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.35,0.05,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.08,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.06,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.26,0.04,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.29,0.02,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.29,0.02,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.35,0.04,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.04,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.41,0.33,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.41,0.33,0.07,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.41,0.33,0.07,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.3,0.07,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.3,0.07,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.41,0.33,0.03,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.41,0.33,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.41,0.33,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.1,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.45,0.29,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.29,0.1,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.35,0.09,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.35,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.35,0.09,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.41,0.33,0.1,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.41,0.33,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.41,0.33,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.25,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.25,0.02,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.47,0.25,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.05,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.03,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.3,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.3,0.04,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.07,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.26,0.02,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.34,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.34,0.11,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.34,0.11,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.03,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.03,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.45,0.29,0.09,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.29,0.09,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.44,0.29,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.44,0.29,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.46,0.27,0.02,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.43,0.31,0.02,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.43,0.31,0.02,0.89,No counterfactual,5,120
0.28,0.32,0.013333333333333336,0.88,0.4,0.34,0.1,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.4,0.34,0.1,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.4,0.34,0.1,0.89,No counterfactual,5,120
0.32,0.28,0.011666666666666669,0.88,0.45,0.29,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.29,0.04,0.89,No counterfactual,5,120
0.36,0.24,0.01,0.88,0.45,0.28,0.04,0.89,No counterfactual,5,120
0.32,0.28,0.016610169491525426,0.88,0.43,0.31,0.08,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.43,0.31,0.08,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.43,0.31,0.08,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.45,0.29,0.07,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.45,0.29,0.07,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.45,0.29,0.07,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.44,0.29,0.06,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.44,0.29,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.44,0.29,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.2,0.5,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.22,0.02,0.89,+50%,7,118
0.28,0.2,0.011864406779661017,0.88,0.4,0.34,0.02,0.89,+50%,7,118
0.32,0.2,0.011864406779661017,0.88,0.4,0.34,0.02,0.89,+50%,7,118
0.36,0.2,0.011864406779661017,0.88,0.4,0.34,0.02,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.4,0.34,0.02,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.45,0.28,0.09,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.45,0.28,0.09,0.89,+50%,7,118
0.28,0.32,0.01898305084745763,0.88,0.41,0.33,0.12,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.41,0.33,0.12,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.41,0.33,0.12,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.41,0.33,0.12,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.2,0.27,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.43,0.3,0.03,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.42,0.32,0.09,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.42,0.32,0.09,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.42,0.32,0.09,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.48,0.24,0.07,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.2,0.92,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.46,0.27,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.46,0.27,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.49,0.22,0.03,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.2,0.7000000000000001,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.22,0.07,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.46,0.26,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.46,0.26,0.06,0.89,+50%,7,118
0.28,0.28,0.016610169491525426,0.88,0.4,0.35,0.06,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.4,0.35,0.06,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.4,0.35,0.06,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.4,0.35,0.06,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.47,0.26,0.07,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.47,0.26,0.07,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.49,0.23,0.02,0.89,+50%,7,118
0.4,0.2,0.011864406779661017,0.88,0.5,0.2,0.8,0.89,+50%,7,118
0.32,0.28,0.016610169491525426,0.88,0.43,0.31,0.09,0.89,+50%,7,118
0.36,0.24,0.01423728813559322,0.88,0.43,0.31,0.09,0.89,+50%,7,118
