sBB,sBW,sWB,sWW,pBB,pBW,pWB,pWW,counterfactual,N_B,N_W
0.04,0.96,0.07578947368421052,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.24,0.76,0.06,0.8,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.24,0.76,0.06,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.44,0.56,0.04421052631578948,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.48,0.52,0.04105263157894737,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.52,0.48,0.03789473684210526,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.56,0.44,0.034736842105263156,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.6,0.4,0.031578947368421054,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.64,0.36,0.028421052631578944,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.68,0.32,0.02526315789473684,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.72,0.28,0.02210526315789474,0.84,0.77,1.0,0.7000000000000001,0.86,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.24,0.76,0.06,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.24,0.76,0.06,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.76,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.44,0.56,0.04421052631578948,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.48,0.52,0.04105263157894737,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.52,0.48,0.03789473684210526,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.56,0.44,0.034736842105263156,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.6,0.4,0.031578947368421054,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.64,0.36,0.028421052631578944,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.68,0.32,0.02526315789473684,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.72,0.28,0.02210526315789474,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.76,0.24,0.01894736842105263,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.8,0.2,0.015789473684210527,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.84,0.16,0.01263157894736842,0.8,0.87,1.0,0.36,0.81,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.76,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.76,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.76,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.76,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.14,1.0,0.62,0.81,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.24,0.76,0.06,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.24,0.76,0.06,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.44,0.56,0.04421052631578948,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.44,0.56,0.04421052631578948,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.48,0.52,0.04105263157894737,0.76,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.48,0.52,0.04105263157894737,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.52,0.48,0.03789473684210526,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.56,0.44,0.034736842105263156,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.6,0.4,0.031578947368421054,0.8,0.61,1.0,0.54,0.8,No counterfactual,3,38
0.0,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.04,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.08,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.12,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.16,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.2,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.24,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.24,0.76,0.06,0.8,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.28,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.84,0.41,1.0,0.24,0.86,No counterfactual,3,38
0.0,0.84,0.0663157894736842,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.04,0.84,0.0663157894736842,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.08,0.84,0.0663157894736842,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.12,0.84,0.0663157894736842,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.2,0.8,0.06315789473684211,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.24,0.76,0.06,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.24,0.76,0.06,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.28,0.72,0.05684210526315789,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.32,0.68,0.05368421052631579,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.8,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.36,0.64,0.05052631578947368,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.4,0.6,0.047368421052631574,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.44,0.56,0.04421052631578948,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.48,0.52,0.04105263157894737,0.84,0.49,1.0,0.38,0.85,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.84,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.84,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.84,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.84,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.8,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.16,0.84,0.0663157894736842,0.84,0.17,1.0,0.5,0.84,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.76,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.0,1.0,0.07894736842105263,0.8,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.76,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.04,0.96,0.07578947368421052,0.8,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.76,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.08,0.92,0.07263157894736842,0.8,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
0.12,0.88,0.06947368421052631,0.8,0.48,1.0,0.34,0.8300000000000001,No counterfactual,3,38
