,201730305,201814789,201813898,201815695,201815312,201730580,201729435,201728284,201814556,201814565,201813035,201815087,201729330,201717044,201815093,201815606,201815364,201811656,201814477,201812304,201813204,201716569,201714018,201813602,201814626,201729894,201812714,201811051,201812331,201813742,201815535,201813105,201813111
201814565,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.29411764705882354,0.6111111111111112,0.6111111111111112,0.1111111111111111,0.6111111111111112,0.0,0.6111111111111112,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2777777777777778,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.7777777777777778,0.5,0.4444444444444444,0.8333333333333334,0.8333333333333334
201813035,0.2777777777777778,0.4444444444444444,0.5789473684210527,0.2631578947368421,0.29411764705882354,0.42105263157894735,0.5789473684210527,0.10526315789473684,0.4444444444444444,0.6111111111111112,0.0,0.5789473684210527,0.42105263157894735,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.3157894736842105,0.3333333333333333,0.29411764705882354,0.6111111111111112,0.4444444444444444,0.6111111111111112,0.2777777777777778,0.42105263157894735,0.7777777777777778,0.4444444444444444,0.2631578947368421,0.2631578947368421,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.5789473684210527
201815087,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3,0.29411764705882354,0.5789473684210527,0.5789473684210527,0.1,0.6111111111111112,0.8333333333333334,0.5789473684210527,0.0,0.631578947368421,0.631578947368421,0.7894736842105263,0.8421052631578947,0.2631578947368421,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.631578947368421,0.6666666666666666,0.4444444444444444,0.3,0.25,0.6111111111111112,0.5,0.4444444444444444,0.6666666666666666,0.7894736842105263
201729330,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3157894736842105,0.47058823529411764,0.5789473684210527,0.42105263157894735,0.10526315789473684,0.6111111111111112,0.6666666666666666,0.42105263157894735,0.631578947368421,0.0,0.47368421052631576,0.631578947368421,0.631578947368421,0.42105263157894735,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.7894736842105263,0.5,0.6111111111111112,0.47368421052631576,0.42105263157894735,0.6111111111111112,0.5,0.6111111111111112,0.5,0.631578947368421
201717044,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3157894736842105,0.29411764705882354,0.42105263157894735,0.631578947368421,0.10526315789473684,0.4444444444444444,0.6666666666666666,0.5789473684210527,0.631578947368421,0.47368421052631576,0.0,0.631578947368421,0.631578947368421,0.2631578947368421,0.2777777777777778,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.47368421052631576,0.6666666666666666,0.6111111111111112,0.3157894736842105,0.2631578947368421,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.631578947368421
201815093,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3157894736842105,0.29411764705882354,0.5789473684210527,0.5789473684210527,0.10526315789473684,0.6111111111111112,0.8333333333333334,0.5789473684210527,0.7894736842105263,0.631578947368421,0.631578947368421,0.0,0.7894736842105263,0.2631578947368421,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.631578947368421,0.6666666666666666,0.4444444444444444,0.3157894736842105,0.2631578947368421,0.6111111111111112,0.5,0.4444444444444444,0.6666666666666666,1.0
201815606,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3157894736842105,0.29411764705882354,0.5789473684210527,0.5789473684210527,0.10526315789473684,0.6111111111111112,0.8333333333333334,0.5789473684210527,0.8421052631578947,0.631578947368421,0.631578947368421,0.7894736842105263,0.0,0.2631578947368421,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.631578947368421,0.6666666666666666,0.4444444444444444,0.3157894736842105,0.2631578947368421,0.6111111111111112,0.5,0.4444444444444444,0.6666666666666666,0.7894736842105263
201815364,0.1111111111111111,0.4444444444444444,0.3157894736842105,0.42105263157894735,0.47058823529411764,0.2631578947368421,0.42105263157894735,0.10526315789473684,0.2777777777777778,0.2777777777777778,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.5,0.47058823529411764,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.42105263157894735,0.2777777777777778,0.4444444444444444,0.5789473684210527,0.5789473684210527,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.2631578947368421
201811656,0.1111111111111111,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.29411764705882354,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.5,0.0,0.6470588235294118,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444
201814477,0.11764705882352941,0.47058823529411764,0.29411764705882354,0.47058823529411764,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.6470588235294118,0.0,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354
201812304,0.2777777777777778,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.29411764705882354,0.6111111111111112,0.6111111111111112,0.1111111111111111,0.4444444444444444,0.5,0.6111111111111112,0.5,0.5,0.5,0.5,0.5,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.0,0.6111111111111112,0.5,0.2777777777777778,0.5,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.5,0.4444444444444444,0.6666666666666666,0.5
201813204,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.29411764705882354,0.6666666666666666,0.5,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.6111111111111112,0.0,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.4444444444444444
201716569,0.2777777777777778,0.6111111111111112,0.4444444444444444,0.5,0.29411764705882354,0.2777777777777778,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5,0.6111111111111112,0.5,0.3333333333333333,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444,0.47058823529411764,0.5,0.2777777777777778,0.0,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.2777777777777778,0.5,0.4444444444444444,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.5
201714018,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.6111111111111112,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.47058823529411764,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.0,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778
201813602,0.1111111111111111,0.2777777777777778,0.5789473684210527,0.3157894736842105,0.47058823529411764,0.5789473684210527,0.42105263157894735,0.10526315789473684,0.6111111111111112,0.6666666666666666,0.42105263157894735,0.631578947368421,0.7894736842105263,0.47368421052631576,0.631578947368421,0.631578947368421,0.42105263157894735,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.0,0.5,0.6111111111111112,0.47368421052631576,0.42105263157894735,0.6111111111111112,0.5,0.6111111111111112,0.5,0.631578947368421
201814626,0.2777777777777778,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.29411764705882354,0.4444444444444444,0.6111111111111112,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.2777777777777778,0.5,0.0,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.5,0.4444444444444444,0.8333333333333334,0.6666666666666666
201729894,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.6470588235294118,0.5,0.5,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.29411764705882354,0.4444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.6111111111111112,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.4444444444444444,0.4444444444444444
201812714,0.1111111111111111,0.4444444444444444,0.2631578947368421,0.6,0.47058823529411764,0.2631578947368421,0.2631578947368421,0.1,0.2777777777777778,0.3333333333333333,0.2631578947368421,0.3,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.5789473684210527,0.4444444444444444,0.47058823529411764,0.3333333333333333,0.2777777777777778,0.5,0.4444444444444444,0.47368421052631576,0.3333333333333333,0.4444444444444444,0.0,0.55,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3157894736842105
201811051,0.1111111111111111,0.5,0.2631578947368421,0.4,0.6470588235294118,0.2631578947368421,0.2631578947368421,0.1,0.2777777777777778,0.2777777777777778,0.2631578947368421,0.25,0.42105263157894735,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.4444444444444444,0.6470588235294118,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.42105263157894735,0.2777777777777778,0.4444444444444444,0.55,0.0,0.2777777777777778,0.2777777777777778,0.5,0.2777777777777778,0.2631578947368421
201812331,0.1111111111111111,0.2777777777777778,0.5,0.2777777777777778,0.29411764705882354,0.6111111111111112,0.4444444444444444,0.1111111111111111,0.8333333333333334,0.7777777777777778,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.2777777777777778,0.4444444444444444,0.29411764705882354,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.0,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.6111111111111112
201813742,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5,0.29411764705882354,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.6666666666666666,0.5,0.5,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.5,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5,0.5,0.6111111111111112,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.0,0.4444444444444444,0.5,0.5
201815535,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2777777777777778,0.47058823529411764,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.29411764705882354,0.4444444444444444,0.6111111111111112,0.2777777777777778,0.2777777777777778,0.6111111111111112,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.5,0.4444444444444444,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444
201813105,0.2777777777777778,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.29411764705882354,0.4444444444444444,0.6111111111111112,0.1111111111111111,0.4444444444444444,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.2777777777777778,0.5,0.8333333333333334,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.6111111111111112,0.5,0.4444444444444444,0.0,0.6666666666666666
201813111,0.1111111111111111,0.2777777777777778,0.42105263157894735,0.3157894736842105,0.29411764705882354,0.5789473684210527,0.5789473684210527,0.10526315789473684,0.6111111111111112,0.8333333333333334,0.5789473684210527,0.7894736842105263,0.631578947368421,0.631578947368421,1.0,0.7894736842105263,0.2631578947368421,0.4444444444444444,0.29411764705882354,0.5,0.4444444444444444,0.5,0.2777777777777778,0.631578947368421,0.6666666666666666,0.4444444444444444,0.3157894736842105,0.2631578947368421,0.6111111111111112,0.5,0.4444444444444444,0.6666666666666666,0.0
