,201821968,201821713,201820949,201820696,201822235,201823260,201815077,201821995,201816625,201823285,201822262,201819958,201821757,201822270,201731647,201816384,201821761,201821509,201823045,201819723,201815886,201821783,201819742,201729633,201820770,201821543,201821033,201812334,201820527,201821038,201228145,201822575,201820789,201819776,201822338,201820035,201719942,201817485,201820051,201819799,201821081,201816987,201821342,201821355,201821867,201716653,201822381,201822898,201812919,201812408,201821882,201822651,201713344,201728973,201822415,201821658,201729505,201821413,201822954,201821676,201814770,201821173,201821942
201731647,0.1875,0.2,0.35294117647058826,0.1875,0.375,0.4,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.375,0.17647058823529413,0.35294117647058826,0.375,0.0,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.35294117647058826,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.5625,0.25,0.17647058823529413,0.17647058823529413,0.1875,0.21428571428571427,0.23529411764705882,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25,0.1875,0.17647058823529413,0.375,0.2,0.35294117647058826,0.1875,0.35294117647058826,0.2,0.4,0.4,0.375,0.35294117647058826
201816384,0.375,0.4,0.17647058823529413,0.1875,0.1875,0.4,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.1875,0.35294117647058826,0.35294117647058826,0.375,0.17647058823529413,0.0,0.35294117647058826,0.375,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.35294117647058826,0.46153846153846156,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.375,0.375,0.17647058823529413,0.17647058823529413,0.375,0.21428571428571427,0.35294117647058826,0.2,0.17647058823529413,0.375,0.17647058823529413,0.35294117647058826,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.1875,0.1875,0.17647058823529413,0.1875,0.2,0.17647058823529413,0.375,0.17647058823529413,0.26666666666666666,0.4,0.2,0.1875,0.17647058823529413
201821761,0.1875,0.4,0.3157894736842105,0.1875,0.1875,0.4,0.15789473684210525,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.1875,0.17647058823529413,0.16666666666666666,0.1875,0.17647058823529413,0.35294117647058826,0.0,0.1875,0.23529411764705882,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.15789473684210525,0.6923076923076923,0.5,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.35294117647058826,0.1875,0.1875,0.3333333333333333,0.17647058823529413,0.375,0.42857142857142855,0.3157894736842105,0.2,0.17647058823529413,0.1875,0.15789473684210525,0.15789473684210525,0.2,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.1875,0.2,0.15789473684210525,0.1875,0.15789473684210525,0.2,0.4,0.2,0.1875,0.3333333333333333
201821509,0.5625,0.2,0.1875,0.375,0.375,0.2,0.1875,0.5625,0.1875,0.1875,0.1875,0.375,0.375,0.5625,0.25,0.375,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.2,0.375,0.375,0.23076923076923078,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.375,0.25,0.1875,0.375,0.1875,0.21428571428571427,0.1875,0.4,0.1875,0.375,0.1875,0.375,0.2,0.3333333333333333,0.1875,0.1875,0.375,0.375,0.375,0.1875,0.1875,0.2,0.1875,0.5625,0.1875,0.2,0.2,0.4,0.1875,0.1875
201823045,0.1875,0.2,0.17647058823529413,0.1875,0.625,0.4,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.1875,0.0,0.1875,0.35294117647058826,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.1875,0.375,0.17647058823529413,0.17647058823529413,0.1875,0.21428571428571427,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.4,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.1875,0.2,0.17647058823529413,0.1875,0.35294117647058826,0.2,0.2,0.2,0.1875,0.17647058823529413
201819723,0.1875,0.2,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.1875,0.5625,0.1875,0.2,0.1875,0.1875,0.23076923076923078,0.375,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.42857142857142855,0.1875,0.2,0.1875,0.5625,0.1875,0.375,0.2,0.3333333333333333,0.375,0.375,0.375,0.1875,0.375,0.1875,0.375,0.2,0.1875,0.1875,0.1875,0.2,0.2,0.2,0.1875,0.375
201815886,0.375,0.2,0.35294117647058826,0.375,0.1875,0.2,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.35294117647058826,0.1875,0.0,0.1875,0.17647058823529413,0.2,0.35294117647058826,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.1875,0.375,0.29411764705882354,0.29411764705882354,0.1875,0.35714285714285715,0.17647058823529413,0.2,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.1875,0.2,0.35294117647058826,0.375,0.35294117647058826,0.4,0.2,0.2,0.375,0.17647058823529413
201821783,0.1875,0.2,0.1875,0.1875,0.1875,0.2,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.5625,0.1875,0.0,0.1875,0.2,0.1875,0.1875,0.23076923076923078,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.375,0.1875,0.1875,0.42857142857142855,0.1875,0.2,0.1875,0.5625,0.1875,0.375,0.2,0.3333333333333333,0.375,0.375,0.375,0.1875,0.375,0.1875,0.375,0.2,0.1875,0.1875,0.1875,0.2,0.2,0.2,0.1875,0.375
201819742,0.1875,0.2,0.17647058823529413,0.1875,0.1875,0.2,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.0,0.6,0.17647058823529413,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.1875,0.17647058823529413,0.35294117647058826,0.1875,0.21428571428571427,0.35294117647058826,0.4,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.375,0.1875,0.17647058823529413,0.1875,0.4,0.17647058823529413,0.1875,0.35294117647058826,0.4,0.4,0.2,0.375,0.17647058823529413
201729633,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.0,0.2,0.2,0.23076923076923078,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.42857142857142855,0.6,0.6,0.2,0.2,0.4,0.2,0.2,0.6666666666666666,0.2,0.4,0.2,0.6,0.2,0.6,0.2,0.4,0.2,0.2,0.2,0.4,0.6,0.2,0.4,0.2
201820770,0.1875,0.2,0.17647058823529413,0.5625,0.5625,0.4,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.375,0.17647058823529413,0.1875,0.35294117647058826,0.1875,0.17647058823529413,0.2,0.0,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.1875,0.17647058823529413,0.35294117647058826,0.1875,0.21428571428571427,0.17647058823529413,0.4,0.35294117647058826,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.375,0.1875,0.17647058823529413,0.375,0.2,0.5294117647058824,0.1875,0.17647058823529413,0.2,0.4,0.6,0.375,0.29411764705882354
201821543,0.375,0.2,0.15789473684210525,0.1875,0.1875,0.2,0.15,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.1875,0.35294117647058826,0.3333333333333333,0.375,0.17647058823529413,0.35294117647058826,0.15789473684210525,0.375,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.0,0.23076923076923078,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.15,0.17647058823529413,0.375,0.1875,0.3333333333333333,0.17647058823529413,0.1875,0.21428571428571427,0.15789473684210525,0.2,0.17647058823529413,0.375,0.15789473684210525,0.3157894736842105,0.2,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.35294117647058826,0.1875,0.1875,0.17647058823529413,0.1875,0.4,0.15,0.375,0.15789473684210525,0.2,0.2,0.2,0.1875,0.16666666666666666
201821033,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.46153846153846156
201812334,0.1875,0.2,0.16666666666666666,0.1875,0.1875,0.2,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.375,0.17647058823529413,0.16666666666666666,0.1875,0.17647058823529413,0.17647058823529413,0.5,0.1875,0.17647058823529413,0.375,0.17647058823529413,0.375,0.17647058823529413,0.4,0.17647058823529413,0.16666666666666666,0.23076923076923078,0.0,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.1875,0.375,0.16666666666666666,0.17647058823529413,0.1875,0.8571428571428571,0.16666666666666666,0.2,0.17647058823529413,0.1875,0.16666666666666666,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.17647058823529413,0.1875,0.375,0.35294117647058826,0.1875,0.2,0.16666666666666666,0.1875,0.16666666666666666,0.2,0.2,0.2,0.1875,0.16666666666666666
201820527,0.1875,0.2,0.17647058823529413,0.375,0.375,0.2,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.375,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.35294117647058826,0.4,0.35294117647058826,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.1875,0.17647058823529413,0.7058823529411765,0.1875,0.21428571428571427,0.35294117647058826,0.6,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.5625,0.1875,0.17647058823529413,0.1875,0.4,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.2,0.4,0.1875,0.17647058823529413
201821038,0.375,0.2,0.3333333333333333,0.1875,0.1875,0.2,0.16666666666666666,0.4117647058823529,0.16666666666666666,0.3333333333333333,0.375,0.35294117647058826,0.7222222222222222,0.5625,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.375,0.17647058823529413,0.1875,0.29411764705882354,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.16666666666666666,0.17647058823529413,0.0,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.375,0.1875,0.2777777777777778,0.29411764705882354,0.375,0.35714285714285715,0.16666666666666666,0.2,0.17647058823529413,0.4375,0.16666666666666666,0.3888888888888889,0.26666666666666666,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.35294117647058826,0.1875,0.4375,0.17647058823529413,0.1875,0.2,0.3333333333333333,0.375,0.16666666666666666,0.2,0.2,0.2,0.1875,0.3333333333333333
201228145,0.1875,0.2,0.17647058823529413,0.1875,0.375,0.4,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1875,0.35294117647058826,0.1875,0.17647058823529413,0.1875,0.35294117647058826,0.4,0.17647058823529413,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.1875,0.1875,0.17647058823529413,0.35294117647058826,0.1875,0.21428571428571427,0.35294117647058826,0.4,0.17647058823529413,0.1875,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.375,0.1875,0.17647058823529413,0.1875,0.4,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.2,0.2,0.1875,0.17647058823529413
201822575,0.1875,0.2,0.15789473684210525,0.1875,0.1875,0.2,0.15,0.17647058823529413,0.16666666666666666,0.5,0.1875,0.17647058823529413,0.16666666666666666,0.1875,0.35294117647058826,0.17647058823529413,0.15789473684210525,0.1875,0.5294117647058824,0.375,0.35294117647058826,0.1875,0.17647058823529413,0.2,0.17647058823529413,0.15,0.23076923076923078,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.0,0.17647058823529413,0.4375,0.375,0.16666666666666666,0.17647058823529413,0.1875,0.21428571428571427,0.15789473684210525,0.2,0.17647058823529413,0.1875,0.15789473684210525,0.15789473684210525,0.4,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.23529411764705882,0.1875,0.1875,0.17647058823529413,0.1875,0.2,0.25,0.1875,0.47368421052631576,0.2,0.2,0.2,0.1875,0.16666666666666666
201820789,0.1875,0.6,0.17647058823529413,0.1875,0.1875,0.4,0.4117647058823529,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.1875,0.17647058823529413,0.1875,0.17647058823529413,0.1875,0.35294117647058826,0.4,0.17647058823529413,0.17647058823529413,0.46153846153846156,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.1875,0.1875,0.35294117647058826,0.35294117647058826,0.1875,0.21428571428571427,0.5882352941176471,0.4,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.4375,0.1875,0.35294117647058826,0.1875,0.4,0.17647058823529413,0.1875,0.17647058823529413,0.2,0.4,0.2,0.1875,0.17647058823529413
