,201730688,201729795,201630603,201715726,201729551,201631762,201729683,201713945,201713947,201714341,201632294,201729704,201729068,201728172,201714094,201713588,201716023,201729081,201728954,201731645,201730623,201730115,201729609,201729098,201731661,201712078,201617489,201711827,201730004,201729622,201729115,201712605,201731037,201730275,201728231,201631855,201619953,201730929,201731320,201731065,201719804,201731709
201632294,0.3333333333333333,0.631578947368421,0.3333333333333333,0.5,0.15789473684210525,0.0,0.16666666666666666,0.47368421052631576,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3157894736842105,0.5,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3157894736842105,0.3157894736842105,0.1875,0.5,0.16666666666666666,0.5,0.3157894736842105,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.5,0.3333333333333333,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
201729704,0.6666666666666666,1.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.375,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0
201729068,0.8333333333333334,0.631578947368421,0.3333333333333333,0.5,0.3157894736842105,0.0,0.16666666666666666,0.631578947368421,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.0,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.631578947368421,0.631578947368421,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.15789473684210525,0.7894736842105263,0.375,0.6666666666666666,0.3333333333333333,0.5,0.7894736842105263,0.631578947368421,0.631578947368421,0.3157894736842105,0.631578947368421,0.5,0.16666666666666666,0.0,0.7894736842105263,0.631578947368421,0.0,0.0
201728172,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1875,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
201714094,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666,0.15,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.0,0.15,0.0,0.15789473684210525,0.16666666666666666,0.15,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.15,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15,0.15,0.0,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0
201713588,0.5,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.3,0.0,0.16666666666666666,0.3,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.47368421052631576,0.16666666666666666,0.15,0.0,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.45,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.45,0.3,0.3157894736842105,0.47368421052631576,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.0,0.47368421052631576,0.47368421052631576,0.0,0.0
201716023,0.6666666666666666,0.47368421052631576,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.0,0.47368421052631576,0.16666666666666666,0.5,0.15789473684210525,0.5,0.631578947368421,0.16666666666666666,0.0,0.3157894736842105,0.0,0.47368421052631576,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.631578947368421,0.5625,0.5,0.16666666666666666,0.3333333333333333,0.631578947368421,0.631578947368421,0.7894736842105263,0.15789473684210525,0.47368421052631576,0.3333333333333333,0.0,0.0,0.631578947368421,0.47368421052631576,0.0,0.0
201729081,0.6666666666666666,0.7894736842105263,0.5,0.6666666666666666,0.21052631578947367,0.16666666666666666,0.16666666666666666,0.7894736842105263,0.5,0.8333333333333334,0.47368421052631576,0.8333333333333334,0.631578947368421,0.5,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.0,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3157894736842105,0.631578947368421,0.375,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.6842105263157895,0.7894736842105263,0.47368421052631576,0.47368421052631576,0.7894736842105263,0.6666666666666666,0.3333333333333333,0.0,0.7894736842105263,0.47368421052631576,0.0,0.0
201728954,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
201731645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0
201730623,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
201730115,0.6666666666666666,0.6666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.375,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0
201729609,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,0.5,0.375,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0
201729098,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.375,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0
201731661,0.16666666666666666,0.3157894736842105,0.5,0.3333333333333333,0.15789473684210525,0.16666666666666666,0.5,0.3157894736842105,0.5,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.15789473684210525,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.3157894736842105,0.0,0.47368421052631576,0.3157894736842105,0.3333333333333333,0.5,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.0
201712078,0.8333333333333334,0.631578947368421,0.3333333333333333,0.5,0.3,0.0,0.16666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.7894736842105263,0.3333333333333333,0.15,0.45,0.631578947368421,0.631578947368421,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.15789473684210525,0.0,0.375,0.6666666666666666,0.3333333333333333,0.5,0.75,0.65,0.631578947368421,0.3157894736842105,0.631578947368421,0.5,0.16666666666666666,0.0,0.7894736842105263,0.631578947368421,0.0,0.0
201617489,0.375,0.375,0.1875,0.1875,0.0,0.0,0.0,0.375,0.0,0.375,0.1875,0.375,0.375,0.1875,0.0,0.0,0.5625,0.375,0.0,0.0,0.0,0.375,0.375,0.375,0.0,0.375,0.0,0.375,0.1875,0.375,0.375,0.375,0.5625,0.0625,0.375,0.375,0.0,0.0,0.375,0.1875,0.0,0.0
201711827,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.3333333333333333,0.0,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.375,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0
201730004,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1875,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
201729622,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.375,0.6666666666666666,0.16666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
201729115,1.0,0.631578947368421,0.3333333333333333,0.6666666666666666,0.35,0.0,0.16666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.7894736842105263,0.3333333333333333,0.15,0.45,0.631578947368421,0.6842105263157895,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.15789473684210525,0.75,0.375,0.6666666666666666,0.3333333333333333,0.5,0.0,0.6,0.6842105263157895,0.3157894736842105,0.7894736842105263,0.5,0.16666666666666666,0.0,0.7894736842105263,0.8421052631578947,0.0,0.0
201712605,0.6666666666666666,0.7894736842105263,0.5,0.6666666666666666,0.15,0.0,0.16666666666666666,0.75,0.5,0.8333333333333334,0.47368421052631576,0.8333333333333334,0.631578947368421,0.5,0.15,0.3,0.631578947368421,0.7894736842105263,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3157894736842105,0.65,0.375,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.6,0.0,0.47368421052631576,0.47368421052631576,0.7894736842105263,0.6666666666666666,0.3333333333333333,0.0,0.631578947368421,0.47368421052631576,0.0,0.0
201731037,0.6666666666666666,0.47368421052631576,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.0,0.47368421052631576,0.16666666666666666,0.5,0.15789473684210525,0.5,0.631578947368421,0.16666666666666666,0.0,0.3157894736842105,0.7894736842105263,0.47368421052631576,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.631578947368421,0.5625,0.5,0.16666666666666666,0.3333333333333333,0.6842105263157895,0.47368421052631576,0.0,0.15789473684210525,0.47368421052631576,0.3333333333333333,0.0,0.0,0.631578947368421,0.5263157894736842,0.0,0.0
201730275,0.3333333333333333,0.47368421052631576,0.5,0.5,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.47368421052631576,0.6666666666666666,0.5,0.3157894736842105,0.5,0.3157894736842105,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.47368421052631576,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.47368421052631576,0.3157894736842105,0.0625,0.5,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.47368421052631576,0.15789473684210525,0.0,0.47368421052631576,0.3333333333333333,0.5,0.15789473684210525,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.0
201728231,0.8333333333333334,0.7894736842105263,0.5,0.8333333333333334,0.15789473684210525,0.0,0.16666666666666666,0.9473684210526315,0.5,0.8333333333333334,0.47368421052631576,0.8333333333333334,0.631578947368421,0.5,0.15789473684210525,0.3157894736842105,0.47368421052631576,0.7894736842105263,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3157894736842105,0.631578947368421,0.375,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.7894736842105263,0.7894736842105263,0.47368421052631576,0.47368421052631576,0.0,0.6666666666666666,0.3333333333333333,0.0,0.631578947368421,0.631578947368421,0.0,0.0
201631855,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.375,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0
201619953,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
201730929,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0
201731320,0.8333333333333334,0.631578947368421,0.3333333333333333,0.5,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.631578947368421,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.7894736842105263,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.631578947368421,0.7894736842105263,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.21052631578947367,0.7894736842105263,0.375,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7894736842105263,0.631578947368421,0.631578947368421,0.3157894736842105,0.631578947368421,0.5,0.16666666666666666,0.0,0.0,0.631578947368421,0.0,0.0
201731065,0.8333333333333334,0.47368421052631576,0.16666666666666666,0.6666666666666666,0.3157894736842105,0.0,0.16666666666666666,0.631578947368421,0.3333333333333333,0.5,0.3157894736842105,0.5,0.631578947368421,0.3333333333333333,0.15789473684210525,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.16666666666666666,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.15789473684210525,0.631578947368421,0.1875,0.5,0.3333333333333333,0.3333333333333333,0.8421052631578947,0.47368421052631576,0.5263157894736842,0.3157894736842105,0.631578947368421,0.3333333333333333,0.16666666666666666,0.0,0.631578947368421,0.0,0.0,0.0
201719804,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0
201731709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
