,201714434,201713412,201729544,201712906,201729293,201731604,201730583,201730328,201730078,201729570,201714985,201712170,201729582,201712692,201712182,201729860,201728075,201715283,201728857,201729124,201712997,201613414,201729639,201730156,201713517,201730157,201730673,201713522,201729138,201633396,201729906,201730420,201718644,201632632,201712505,201730170,201713282,201712775,201728137,201719691,201729423,201728920,201729180,201729698,201730980,201730469,201729703,201729705,201729196,201714095,201712560,201712049,201729468,201729217,201717441,201730756,201715653,201728198,201729991,201715657,201730256,201730001,201711316,201730276,201730278,201715181,201712623,201730031,201730041,201718012,201729791
201729570,0.1875,0.5,0.6,0.3333333333333333,0.4,0.17647058823529413,0.2,0.16666666666666666,0.7058823529411765,0.0,0.2,0.2,0.6,0.17647058823529413,0.2,0.16666666666666666,0.2,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.5,0.6,0.5,0.3333333333333333,0.375,0.16666666666666666,0.3333333333333333,0.5,0.5625,0.35294117647058826,0.375,0.4,0.8,0.5,0.16666666666666666,0.5,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.2,0.1875,0.1875,0.16666666666666666,0.2,0.23076923076923078,0.375,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.2,0.4,0.1875,0.16666666666666666,0.2
201714985,0.6,0.2,0.4,0.2,0.2,0.4,0.6,0.4,0.2,0.2,0.0,0.6,0.2,0.6,0.6,0.6,0.8,0.2,0.6,0.6,0.6,0.2,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.2,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.2,0.2,0.2,0.6,0.6,0.4,0.6,0.23076923076923078,0.4,0.4,0.2,0.2,0.4,0.4,0.8,0.2,0.2,0.4,0.6
201712170,0.6,0.4,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.2,0.6,0.0,0.4,0.8,0.4,0.6,0.6,0.2,0.8,0.6,0.6,0.2,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.6,0.6,0.2,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.2,0.2,0.2,0.6,0.6,0.4,0.4,0.23076923076923078,0.4,0.4,0.2,0.2,0.6,0.4,0.6,0.2,0.2,0.4,0.8
201729582,0.2,0.8,0.4,0.6,0.6,0.4,0.2,0.2,0.6,0.6,0.2,0.4,0.0,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.8,0.2,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.4,0.2,0.6,0.4,0.4,0.2,0.4,0.6,0.6,0.2,0.2,0.2,0.2,0.4,0.23076923076923078,0.4,0.4,0.6,0.6,0.6,0.4,0.2,0.4,0.2,0.2,0.4
201712692,0.5625,0.35294117647058826,0.4,0.35294117647058826,0.2,0.5882352941176471,0.4,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.6,0.8,0.4,0.0,0.4,0.5294117647058824,0.6,0.17647058823529413,0.7647058823529411,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.35294117647058826,0.8,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.5882352941176471,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5882352941176471,0.35294117647058826,0.4,0.17647058823529413,0.35294117647058826,0.375,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.5625,0.6,0.2,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.2,0.17647058823529413,0.2,0.5625,0.5625,0.35294117647058826,0.4,0.23076923076923078,0.375,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.6,0.2,0.1875,0.35294117647058826,1.0
201712182,0.4,0.2,0.4,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.4,0.2,0.4,0.0,0.4,0.6,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.6,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.23076923076923078,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4
201729860,0.75,0.15789473684210525,0.4,0.16666666666666666,0.2,0.35294117647058826,0.4,0.5,0.17647058823529413,0.16666666666666666,0.6,0.6,0.2,0.5294117647058824,0.4,0.0,0.6,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.6,0.5,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.6666666666666666,0.631578947368421,0.3333333333333333,0.5294117647058824,0.3157894736842105,0.2,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.5625,0.35294117647058826,0.375,0.4,0.2,0.3333333333333333,0.631578947368421,0.3333333333333333,0.5,0.23529411764705882,0.47368421052631576,0.5,0.2,0.15789473684210525,0.2,0.8125,0.5625,0.3157894736842105,0.4,0.46153846153846156,0.5625,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.2,0.1875,0.3333333333333333,0.6
201728075,0.6,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.8,0.6,0.2,0.6,0.6,0.6,0.0,0.2,0.6,0.6,0.6,0.2,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.2,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.2,0.2,0.2,0.6,0.6,0.4,0.6,0.23076923076923078,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.4,0.6
201715283,0.1875,0.3333333333333333,0.4,0.5,0.6,0.35294117647058826,0.2,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.2,0.2,0.4,0.17647058823529413,0.2,0.16666666666666666,0.2,0.0,0.17647058823529413,0.35294117647058826,0.16666666666666666,0.5,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.4,0.16666666666666666,0.3333333333333333,0.1875,0.16666666666666666,0.5,0.16666666666666666,0.375,0.5294117647058824,0.5625,0.2,0.6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8823529411764706,0.16666666666666666,0.16666666666666666,0.4,0.3333333333333333,0.6,0.1875,0.375,0.5,0.4,0.23076923076923078,0.1875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.6,0.5625,0.5,0.2
201728857,0.5625,0.35294117647058826,0.4,0.35294117647058826,0.2,0.5882352941176471,0.4,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.6,0.8,0.4,0.7647058823529411,0.6,0.5294117647058824,0.6,0.17647058823529413,0.0,0.5294117647058824,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.8,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.5882352941176471,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5882352941176471,0.35294117647058826,0.4,0.17647058823529413,0.35294117647058826,0.375,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.5625,0.6,0.2,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.7058823529411765,0.35294117647058826,0.2,0.17647058823529413,0.2,0.5625,0.5625,0.35294117647058826,0.4,0.23076923076923078,0.375,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.6,0.2,0.1875,0.35294117647058826,0.8
201729124,0.5625,0.17647058823529413,0.4,0.17647058823529413,0.2,0.35294117647058826,0.4,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.6,0.6,0.2,0.5294117647058824,0.4,0.5294117647058824,0.6,0.35294117647058826,0.5294117647058824,0.0,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.6,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.2,0.17647058823529413,0.35294117647058826,0.375,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.17647058823529413,0.375,0.4,0.2,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.2,0.17647058823529413,0.4,0.5625,0.9375,0.5294117647058824,0.4,0.23076923076923078,0.375,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.6,0.2,0.375,0.35294117647058826,0.6
201712997,0.5625,0.15789473684210525,0.4,0.16666666666666666,0.2,0.35294117647058826,0.4,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.6,0.6,0.2,0.5294117647058824,0.4,0.47368421052631576,0.6,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.0,0.15789473684210525,0.3,0.6,0.6666666666666666,0.5,0.3333333333333333,0.5294117647058824,0.5,0.47368421052631576,0.3333333333333333,0.5882352941176471,0.3,0.2,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.1875,0.17647058823529413,0.375,0.4,0.2,0.3333333333333333,0.631578947368421,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.47368421052631576,0.3333333333333333,0.2,0.15789473684210525,0.2,0.5625,0.5625,0.3157894736842105,0.4,0.23076923076923078,0.375,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.2,0.1875,0.3333333333333333,0.6
201613414,0.375,0.3157894736842105,0.4,0.5,0.6,0.35294117647058826,0.2,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.2,0.2,0.4,0.17647058823529413,0.2,0.3157894736842105,0.2,0.5,0.17647058823529413,0.17647058823529413,0.15789473684210525,0.0,0.15789473684210525,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.17647058823529413,0.3157894736842105,0.4,0.16666666666666666,0.3333333333333333,0.1875,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.5625,0.7058823529411765,0.375,0.2,0.4,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.5294117647058824,0.15789473684210525,0.3333333333333333,0.4,0.3157894736842105,0.4,0.375,0.1875,0.3157894736842105,0.4,0.6923076923076923,0.5625,0.15789473684210525,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.2,0.6,0.375,0.3333333333333333,0.2
201729639,0.375,0.15789473684210525,0.4,0.16666666666666666,0.2,0.17647058823529413,0.6,0.5,0.17647058823529413,0.16666666666666666,0.4,0.4,0.2,0.35294117647058826,0.6,0.3157894736842105,0.4,0.3333333333333333,0.4117647058823529,0.5294117647058824,0.3,0.15789473684210525,0.0,0.4,0.3333333333333333,0.16666666666666666,0.5,0.5294117647058824,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.7058823529411765,0.3,0.2,0.16666666666666666,0.16666666666666666,0.1875,0.5,0.15789473684210525,0.16666666666666666,0.1875,0.17647058823529413,0.375,0.2,0.2,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.3157894736842105,0.16666666666666666,0.2,0.15789473684210525,0.6,0.375,0.5625,0.3157894736842105,0.2,0.23076923076923078,0.1875,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.4,0.2,0.5625,0.16666666666666666,0.4
201730156,0.6,0.4,0.4,0.4,0.2,0.6,0.4,0.4,0.2,0.2,0.6,0.8,0.4,0.8,0.4,0.6,0.6,0.2,0.8,0.6,0.6,0.2,0.4,0.0,0.6,0.4,0.4,0.6,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.6,0.2,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.2,0.2,0.2,0.6,0.6,0.4,0.4,0.23076923076923078,0.4,0.4,0.2,0.2,0.6,0.4,0.6,0.2,0.2,0.6,0.8
201713517,0.5625,0.16666666666666666,0.4,0.16666666666666666,0.2,0.35294117647058826,0.4,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.6,0.6,0.2,0.5294117647058824,0.4,0.5,0.6,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.6,0.0,0.5,0.3333333333333333,0.5294117647058824,0.5,0.5,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1875,0.17647058823529413,0.375,0.4,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.5,0.3333333333333333,0.2,0.16666666666666666,0.2,0.5625,0.5625,0.3333333333333333,0.4,0.23076923076923078,0.375,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.2,0.1875,0.3333333333333333,0.6
201730157,0.375,0.3333333333333333,0.2,0.16666666666666666,0.2,0.35294117647058826,0.2,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.4,0.4,0.4,0.35294117647058826,0.2,0.3333333333333333,0.4,0.16666666666666666,0.35294117647058826,0.35294117647058826,0.5,0.16666666666666666,0.16666666666666666,0.4,0.5,0.0,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.35294117647058826,0.16666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.5625,0.16666666666666666,0.3333333333333333,0.5,0.375,0.17647058823529413,0.1875,0.8,0.4,0.5,0.5,0.5,0.5,0.17647058823529413,0.3333333333333333,0.5,0.4,0.3333333333333333,0.2,0.375,0.375,0.3333333333333333,0.4,0.23076923076923078,0.5625,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,0.2,0.375,0.3333333333333333,0.4
201730673,0.375,0.16666666666666666,0.4,0.16666666666666666,0.2,0.17647058823529413,0.6,0.5,0.17647058823529413,0.16666666666666666,0.4,0.4,0.2,0.35294117647058826,0.6,0.3333333333333333,0.4,0.16666666666666666,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.4,0.3333333333333333,0.16666666666666666,0.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.1875,0.5,0.16666666666666666,0.16666666666666666,0.1875,0.17647058823529413,0.375,0.2,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,0.4,0.375,0.375,0.16666666666666666,0.2,0.23076923076923078,0.375,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.4,0.2,0.375,0.3333333333333333,0.4
201713522,0.5625,0.17647058823529413,0.4,0.17647058823529413,0.2,0.4117647058823529,0.4,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.6,0.6,0.2,0.5882352941176471,0.4,0.5294117647058824,0.6,0.35294117647058826,0.5882352941176471,0.8823529411764706,0.5294117647058824,0.17647058823529413,0.5294117647058824,0.6,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.0,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.7647058823529411,0.35294117647058826,0.2,0.17647058823529413,0.35294117647058826,0.375,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.1875,0.23529411764705882,0.375,0.4,0.2,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.2,0.17647058823529413,0.4,0.5625,0.9375,0.5294117647058824,0.4,0.23076923076923078,0.375,0.7058823529411765,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.6,0.2,0.375,0.35294117647058826,0.6
201729138,0.75,0.16666666666666666,0.4,0.16666666666666666,0.2,0.35294117647058826,0.4,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.6,0.6,0.2,0.5294117647058824,0.4,0.6666666666666666,0.6,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.5,0.3333333333333333,0.3333333333333333,0.8,0.5,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.0,0.8333333333333334,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.35294117647058826,0.375,0.4,0.2,0.3333333333333333,0.5,0.3333333333333333,0.5,0.17647058823529413,0.5,0.5,0.2,0.16666666666666666,0.2,0.75,0.5625,0.3333333333333333,0.4,0.46153846153846156,0.5625,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.2,0.1875,0.5,0.6
201633396,0.75,0.15789473684210525,0.4,0.16666666666666666,0.2,0.35294117647058826,0.4,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.6,0.6,0.2,0.5294117647058824,0.4,0.631578947368421,0.6,0.16666666666666666,0.5294117647058824,0.5294117647058824,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.8,0.5,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.8333333333333334,0.0,0.3333333333333333,0.5294117647058824,0.3157894736842105,0.2,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.375,0.35294117647058826,0.375,0.4,0.2,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.5,0.17647058823529413,0.47368421052631576,0.5,0.2,0.15789473684210525,0.2,0.75,0.5625,0.3157894736842105,0.4,0.46153846153846156,0.5625,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.2,0.1875,0.5,0.6
201729906,0.375,0.5,0.2,0.3333333333333333,0.4,0.5294117647058824,0.2,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.4,0.6,0.8,0.5294117647058824,0.2,0.3333333333333333,0.4,0.16666666666666666,0.5294117647058824,0.35294117647058826,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6,0.3333333333333333,0.5,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.0,0.35294117647058826,0.16666666666666666,0.6,0.5,0.3333333333333333,0.5625,0.16666666666666666,0.16666666666666666,0.5,0.375,0.17647058823529413,0.375,0.8,0.4,0.5,0.3333333333333333,0.6666666666666666,0.5,0.17647058823529413,0.3333333333333333,0.5,0.4,0.3333333333333333,0.2,0.375,0.375,0.3333333333333333,0.6,0.23076923076923078,0.5625,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.4,0.2,0.1875,0.3333333333333333,0.6
