,201328899,201712654,201713704,201717800,201716405,201630138,201715903,201719618,201714757,201633104,201713493,201715673,201713627,201411293,201715552,201715297,201713506,201710954,201711724,201719149,201718770
201633104,0.1875,0.3157894736842105,0.2777777777777778,0.1111111111111111,0.10526315789473684,0.2777777777777778,0.0,0.29411764705882354,0.1111111111111111,0.0,0.3684210526315789,0.5555555555555556,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.35294117647058826,0.3125,0.6666666666666666,0.2631578947368421,0.2631578947368421,0.2631578947368421
201713493,0.0,0.3157894736842105,0.1111111111111111,0.3888888888888889,0.2631578947368421,0.2777777777777778,0.2777777777777778,0.47058823529411764,0.2222222222222222,0.3684210526315789,0.0,0.5,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.17647058823529413,0.4375,0.2222222222222222,0.2631578947368421,0.10526315789473684,0.5263157894736842
201715673,0.0,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.29411764705882354,0.2222222222222222,0.5555555555555556,0.5,0.0,0.2222222222222222,0.2222222222222222,0.0,0.17647058823529413,0.4375,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.3888888888888889
201713627,0.0,0.15789473684210525,0.2777777777777778,0.2777777777777778,0.5789473684210527,0.1111111111111111,0.3333333333333333,0.29411764705882354,0.4444444444444444,0.3157894736842105,0.3684210526315789,0.2222222222222222,0.0,0.2631578947368421,0.42105263157894735,0.0,0.125,0.5,0.10526315789473684,0.42105263157894735,0.2631578947368421
201411293,0.0,0.15789473684210525,0.16666666666666666,0.1111111111111111,0.15789473684210525,0.0,0.4444444444444444,0.17647058823529413,0.1111111111111111,0.2631578947368421,0.3684210526315789,0.2222222222222222,0.2631578947368421,0.0,0.15789473684210525,0.0,0.125,0.2777777777777778,0.15789473684210525,0.0,0.2631578947368421
201715552,0.0,0.42105263157894735,0.16666666666666666,0.2777777777777778,0.3157894736842105,0.16666666666666666,0.5555555555555556,0.17647058823529413,0.16666666666666666,0.10526315789473684,0.15789473684210525,0.0,0.42105263157894735,0.15789473684210525,0.0,0.11764705882352941,0.0625,0.2777777777777778,0.0,0.15789473684210525,0.2631578947368421
201715297,0.1875,0.47058823529411764,0.0,0.17647058823529413,0.0,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.0,0.11764705882352941,0.0,0.375,0.0,0.35294117647058826,0.0,0.17647058823529413
201713506,0.0,0.1875,0.125,0.4375,0.125,0.5,0.125,0.3125,0.5625,0.3125,0.4375,0.4375,0.125,0.125,0.0625,0.375,0.0,0.125,0.5,0.125,0.4375
201710954,0.0,0.0,0.6111111111111112,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.11764705882352941,0.2777777777777778,0.6666666666666666,0.2222222222222222,0.3888888888888889,0.5,0.2777777777777778,0.2777777777777778,0.0,0.125,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111
201711724,0.0,0.15789473684210525,0.1111111111111111,0.2777777777777778,0.10526315789473684,0.4444444444444444,0.0,0.29411764705882354,0.2777777777777778,0.2631578947368421,0.2631578947368421,0.2777777777777778,0.10526315789473684,0.15789473684210525,0.0,0.35294117647058826,0.5,0.1111111111111111,0.0,0.15789473684210525,0.2631578947368421
201719149,0.0,0.0,0.4444444444444444,0.2777777777777778,0.42105263157894735,0.1111111111111111,0.16666666666666666,0.11764705882352941,0.4444444444444444,0.2631578947368421,0.10526315789473684,0.2777777777777778,0.42105263157894735,0.0,0.15789473684210525,0.0,0.125,0.4444444444444444,0.15789473684210525,0.0,0.2631578947368421
201718770,0.0,0.3157894736842105,0.1111111111111111,0.3333333333333333,0.2631578947368421,0.2777777777777778,0.3888888888888889,0.47058823529411764,0.2222222222222222,0.2631578947368421,0.5263157894736842,0.3888888888888889,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.17647058823529413,0.4375,0.1111111111111111,0.2631578947368421,0.2631578947368421,0.0
