,201820675,201821066,201822858,201633932,201816076,201821973,201815963,201821083,201821727,201821226,201815728,201813563,201821246,201822018,201821381,201819974,201816264,201814610,201820765,201512925,201823326,201821280,201819874,201822947,201812463,201815151,201820402,201820787,201813876,201729526,201822711,201820408
201814610,0.1875,0.3333333333333333,0.5,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.2,0.16666666666666666,0.375,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.2,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.0,0.17647058823529413,0.17647058823529413
201820765,0.375,0.16666666666666666,0.16666666666666666,0.1875,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.2,0.16666666666666666,0.1875,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.4,0.4,0.1875,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.0,0.17647058823529413,0.35294117647058826
201512925,0.4,0.2,0.2,0.2,0.2,0.2,0.26666666666666666,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.0,0.4,0.26666666666666666,0.6,0.4,0.6666666666666666,0.2,0.2,0.4,0.4,0.0,0.2,0.2
201823326,0.5333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0.2,0.4,0.4,0.0,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.0,0.2,0.2
201821280,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.25,0.4,0.1875,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.26666666666666666,0.4,0.0,0.1875,0.1875,0.25,0.1875,0.1875,0.1875,0.375,0.1875,0.1875,0.1875
201819874,0.1875,0.15789473684210525,0.15789473684210525,0.1875,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.2,0.16666666666666666,0.375,0.15789473684210525,0.17647058823529413,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6,0.2,0.1875,0.0,0.17647058823529413,0.631578947368421,0.15789473684210525,0.3157894736842105,0.17647058823529413,0.3157894736842105,0.0,0.17647058823529413,0.17647058823529413
201822947,0.5625,0.17647058823529413,0.17647058823529413,0.375,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.4,0.4,0.1875,0.17647058823529413,0.0,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413
201812463,0.1875,0.15,0.15,0.375,0.3333333333333333,0.35294117647058826,0.5555555555555556,0.2,0.16666666666666666,0.375,0.15,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.15,0.15,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,0.25,0.631578947368421,0.17647058823529413,0.0,0.15789473684210525,0.3,0.17647058823529413,0.3,0.0,0.17647058823529413,0.17647058823529413
201815151,0.375,0.15789473684210525,0.15789473684210525,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.2,0.2777777777777778,0.1875,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.1875,0.15789473684210525,0.35294117647058826,0.15789473684210525,0.0,0.15789473684210525,0.17647058823529413,0.15789473684210525,0.0,0.17647058823529413,0.17647058823529413
201820402,0.1875,0.25,0.15,0.1875,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.2,0.16666666666666666,0.1875,0.15,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.15,0.15,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.2,0.1875,0.3157894736842105,0.35294117647058826,0.3,0.15789473684210525,0.0,0.17647058823529413,0.15,0.0,0.17647058823529413,0.17647058823529413
201820787,0.375,0.35294117647058826,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.4,0.4,0.1875,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.35294117647058826,0.17647058823529413
201813876,0.1875,0.15,0.15,0.1875,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.6,0.16666666666666666,0.1875,0.15,0.35294117647058826,0.15789473684210525,0.15789473684210525,0.15,0.15,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4,0.4,0.375,0.3157894736842105,0.17647058823529413,0.3,0.15789473684210525,0.15,0.17647058823529413,0.0,0.0,0.17647058823529413,0.17647058823529413
201729526,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201822711,0.1875,0.17647058823529413,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2,0.2,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.0,0.17647058823529413
201820408,0.1875,0.17647058823529413,0.17647058823529413,0.375,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.2,0.17647058823529413,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.8823529411764706,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.2,0.2,0.1875,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0
